game_id	period_id	category	team_value	opponent_value
3941132	1st Half	Times Tied Score	3	1
3941132	1st Half	2nd Chance Pts	7	2
3941132	1st Half	Pts off TO	4	11
3941132	1st Half	Fastbreak Pts	""	""
3941132	1st Half	Pts in Paint	""	""
3941132	2nd Half	Time of Possession	491	709
3941132	2nd Half	Scoring Time of Possession	247	379
3941132	2nd Half	Times Took Lead	1	2
3941132	2nd Half	Largest Lead	0	0
3941132	2nd Half	Time of Largest Lead	-	-
3941132	2nd Half	Bench Pts	2	11
3941132	2nd Half	Times Tied Score	1	1
3941132	2nd Half	2nd Chance Pts	12	2
3941132	2nd Half	Pts off TO	9	6
3941132	2nd Half	Fastbreak Pts	""	""
3941132	2nd Half	Pts in Paint	""	""
3941132	Game Stats	Time of Possession	1,093	1,307
3941132	Game Stats	Scoring Time of Possession	528	653
3941132	Game Stats	Times Took Lead	3	3
3941132	Game Stats	Largest Lead	3	16
3941132	Game Stats	Time of Largest Lead		
3941132	Game Stats	Bench Pts	8	21
3941132	Game Stats	Times Tied Score	4	2
3941132	Game Stats	2nd Chance Pts	19	4
3941132	Game Stats	Pts off TO	13	17
3941132	Game Stats	Fastbreak Pts		
3941132	Game Stats	Pts in Paint		
3941134	1st Half	Time of Possession	659	541
3941134	1st Half	Scoring Time of Possession	392	229
3941134	1st Half	Times Took Lead	0	0
3941134	1st Half	Largest Lead	0	""
3941134	1st Half	Time of Largest Lead	-	""
3941134	1st Half	Bench Pts	20	6
3941134	1st Half	Times Tied Score	0	0
3941134	1st Half	2nd Chance Pts	4	10
3941134	1st Half	Pts off TO	3	2
3941134	1st Half	Fastbreak Pts	0	2
3941134	1st Half	Pts in Paint	14	10
3941134	2nd Half	Time of Possession	705	495
3941134	2nd Half	Scoring Time of Possession	352	202
3941134	2nd Half	Times Took Lead	0	0
3941134	2nd Half	Largest Lead	0	""
3941134	2nd Half	Time of Largest Lead	-	""
3941134	2nd Half	Bench Pts	15	4
3941134	2nd Half	Times Tied Score	0	0
3941134	2nd Half	2nd Chance Pts	7	0
3941134	2nd Half	Pts off TO	2	6
3941134	2nd Half	Fastbreak Pts	0	2
3941134	2nd Half	Pts in Paint	18	12
3941134	Game Stats	Time of Possession	1,364	1,036
3941134	Game Stats	Scoring Time of Possession	744	431
3941134	Game Stats	Times Took Lead		
3941134	Game Stats	Largest Lead	21	
3941134	Game Stats	Time of Largest Lead		
3941134	Game Stats	Bench Pts	35	10
3941134	Game Stats	Times Tied Score		
3941134	Game Stats	2nd Chance Pts	11	10
3941134	Game Stats	Pts off TO	5	8
3941134	Game Stats	Fastbreak Pts	4	
3941134	Game Stats	Pts in Paint	32	22
3943057	1st Half	Time of Possession	634	566
3943057	1st Half	Scoring Time of Possession	310	366
3943057	1st Half	Times Took Lead	1	1
3943057	1st Half	Largest Lead	0	0
3943057	1st Half	Time of Largest Lead	-	-
3943057	1st Half	Bench Pts	13	13
3943057	1st Half	Times Tied Score	2	0
3943057	1st Half	2nd Chance Pts	8	8
3943057	1st Half	Pts off TO	6	9
3943057	1st Half	Fastbreak Pts	""	""
3943057	1st Half	Pts in Paint	""	""
3943057	2nd Half	Time of Possession	585	609
3943057	2nd Half	Scoring Time of Possession	276	235
3943057	2nd Half	Times Took Lead	2	2
3943057	2nd Half	Largest Lead	0	0
3943057	2nd Half	Time of Largest Lead	-	-
3943057	2nd Half	Bench Pts	16	8
3943057	2nd Half	Times Tied Score	0	0
3943057	2nd Half	2nd Chance Pts	11	0
3943057	2nd Half	Pts off TO	1	13
3943057	2nd Half	Fastbreak Pts	""	""
3943057	2nd Half	Pts in Paint	""	""
3943057	Game Stats	Time of Possession	1,219	1,175
3943057	Game Stats	Scoring Time of Possession	586	601
3943057	Game Stats	Times Took Lead	3	3
3943057	Game Stats	Largest Lead	4	11
3943057	Game Stats	Time of Largest Lead		
3943057	Game Stats	Bench Pts	29	21
3943057	Game Stats	Times Tied Score	2	
3943057	Game Stats	2nd Chance Pts	19	8
3943057	Game Stats	Pts off TO	7	22
3943057	Game Stats	Fastbreak Pts		
3943057	Game Stats	Pts in Paint		
3945177	1st Half	Time of Possession	607	593
3945177	1st Half	Scoring Time of Possession	206	314
3945177	1st Half	Times Took Lead	2	2
3945177	1st Half	Largest Lead	0	0
3945177	1st Half	Time of Largest Lead	-	-
3945177	1st Half	Bench Pts	6	15
3945177	1st Half	Times Tied Score	0	2
3945177	1st Half	2nd Chance Pts	2	10
3945177	1st Half	Pts off TO	18	4
3945177	1st Half	Fastbreak Pts	""	""
3945177	1st Half	Pts in Paint	""	""
3945177	2nd Half	Time of Possession	519	676
3945177	2nd Half	Scoring Time of Possession	273	338
3945177	2nd Half	Times Took Lead	0	0
3945177	2nd Half	Largest Lead	0	0
3945177	2nd Half	Time of Largest Lead	-	-
3945177	2nd Half	Bench Pts	15	5
3945177	2nd Half	Times Tied Score	0	0
3945177	2nd Half	2nd Chance Pts	7	10
3945177	2nd Half	Pts off TO	9	9
3945177	2nd Half	Fastbreak Pts	""	""
3945177	2nd Half	Pts in Paint	""	""
3945177	Game Stats	Time of Possession	1,126	1,269
3945177	Game Stats	Scoring Time of Possession	479	652
3945177	Game Stats	Times Took Lead	2	2
3945177	Game Stats	Largest Lead	5	16
3945177	Game Stats	Time of Largest Lead		
3945177	Game Stats	Bench Pts	21	20
3945177	Game Stats	Times Tied Score	2	
3945177	Game Stats	2nd Chance Pts	9	20
3945177	Game Stats	Pts off TO	27	13
3945177	Game Stats	Fastbreak Pts		
3945177	Game Stats	Pts in Paint		
3945198	1st Half	Time of Possession	690	510
3945198	1st Half	Scoring Time of Possession	224	354
3945198	1st Half	Times Took Lead	0	0
3945198	1st Half	Largest Lead	""	0
3945198	1st Half	Time of Largest Lead	""	-
3945198	1st Half	Bench Pts	9	26
3945198	1st Half	Times Tied Score	0	0
3945198	1st Half	2nd Chance Pts	4	14
3945198	1st Half	Pts off TO	6	16
3945198	1st Half	Fastbreak Pts	0	8
3945198	1st Half	Pts in Paint	8	20
3945198	2nd Half	Time of Possession	662	538
3945198	2nd Half	Scoring Time of Possession	259	273
3945198	2nd Half	Times Took Lead	0	0
3945198	2nd Half	Largest Lead	""	0
3945198	2nd Half	Time of Largest Lead	""	-
3945198	2nd Half	Bench Pts	8	22
3945198	2nd Half	Times Tied Score	0	0
3945198	2nd Half	2nd Chance Pts	7	2
3945198	2nd Half	Pts off TO	4	16
3945198	2nd Half	Fastbreak Pts	0	10
3945198	2nd Half	Pts in Paint	8	26
3945198	Game Stats	Time of Possession	1,048	1,352
3945198	Game Stats	Scoring Time of Possession	627	483
3945198	Game Stats	Times Took Lead		
3945198	Game Stats	Largest Lead	50	
3945198	Game Stats	Time of Largest Lead		
3945198	Game Stats	Bench Pts	48	17
3945198	Game Stats	Times Tied Score		
3945198	Game Stats	2nd Chance Pts	16	11
3945198	Game Stats	Pts off TO	32	10
3945198	Game Stats	Fastbreak Pts	18	
3945198	Game Stats	Pts in Paint	46	16
3948451	1st Half	Time of Possession	538	662
3948451	1st Half	Scoring Time of Possession	264	316
3948451	1st Half	Times Took Lead	0	0
3948451	1st Half	Largest Lead	0	0
3948451	1st Half	Time of Largest Lead	-	-
3948451	1st Half	Bench Pts	20	14
3948451	1st Half	Times Tied Score	1	0
3948451	1st Half	2nd Chance Pts	6	2
3948451	1st Half	Pts off TO	4	3
3948451	1st Half	Fastbreak Pts	""	""
3948451	1st Half	Pts in Paint	""	""
3948451	2nd Half	Time of Possession	508	692
3948451	2nd Half	Scoring Time of Possession	234	302
3948451	2nd Half	Times Took Lead	3	3
3948451	2nd Half	Largest Lead	0	0
3948451	2nd Half	Time of Largest Lead	-	-
3948451	2nd Half	Bench Pts	13	12
3948451	2nd Half	Times Tied Score	1	3
3948451	2nd Half	2nd Chance Pts	2	5
3948451	2nd Half	Pts off TO	13	11
3948451	2nd Half	Fastbreak Pts	""	""
3948451	2nd Half	Pts in Paint	""	""
3948451	Game Stats	Time of Possession	1,046	1,354
3948451	Game Stats	Scoring Time of Possession	498	618
3948451	Game Stats	Times Took Lead	3	3
3948451	Game Stats	Largest Lead	5	11
3948451	Game Stats	Time of Largest Lead		
3948451	Game Stats	Bench Pts	33	26
3948451	Game Stats	Times Tied Score	2	3
3948451	Game Stats	2nd Chance Pts	8	7
3948451	Game Stats	Pts off TO	17	14
3948451	Game Stats	Fastbreak Pts		
3948451	Game Stats	Pts in Paint		
3948465	1st Half	Time of Possession	641	559
3948465	1st Half	Scoring Time of Possession	0	0
3948465	1st Half	Times Took Lead	0	1
3948465	1st Half	Largest Lead	0	0
3948465	1st Half	Time of Largest Lead	-	-
3948465	1st Half	Bench Pts	11	16
3948465	1st Half	Times Tied Score	1	0
3948465	1st Half	2nd Chance Pts	3	4
3948465	1st Half	Pts off TO	11	2
3948465	1st Half	Fastbreak Pts	0	0
3948465	1st Half	Pts in Paint	10	6
3948465	2nd Half	Time of Possession	470	726
3948465	2nd Half	Scoring Time of Possession	0	0
3948465	2nd Half	Times Took Lead	0	0
3948465	2nd Half	Largest Lead	0	0
3948465	2nd Half	Time of Largest Lead	-	-
3948465	2nd Half	Bench Pts	15	9
3948465	2nd Half	Times Tied Score	0	0
3948465	2nd Half	2nd Chance Pts	6	8
3948465	2nd Half	Pts off TO	17	15
3948465	2nd Half	Fastbreak Pts	4	2
3948465	2nd Half	Pts in Paint	16	16
3948465	Game Stats	Time of Possession	1,285	1,111
3948465	Game Stats	Scoring Time of Possession		
3948465	Game Stats	Times Took Lead	1	
3948465	Game Stats	Largest Lead	18	16
3948465	Game Stats	Time of Largest Lead		
3948465	Game Stats	Bench Pts	25	26
3948465	Game Stats	Times Tied Score	1	
3948465	Game Stats	2nd Chance Pts	12	9
3948465	Game Stats	Pts off TO	17	28
3948465	Game Stats	Fastbreak Pts	2	4
3948465	Game Stats	Pts in Paint	22	26
3948490	1st Half	Time of Possession	573	620
3948490	1st Half	Scoring Time of Possession	233	145
3948490	1st Half	Times Took Lead	1	1
3948490	1st Half	Largest Lead	11	4
3948490	1st Half	Time of Largest Lead	1st-10:37	2nd-00:03
3948490	1st Half	Bench Pts	17	8
3948490	1st Half	Times Tied Score	2	1
3948490	1st Half	2nd Chance Pts	5	2
3948490	1st Half	Pts off TO	4	10
3948490	1st Half	Fastbreak Pts	""	""
3948490	1st Half	Pts in Paint	""	""
3948490	2nd Half	Time of Possession	663	534
3948490	2nd Half	Scoring Time of Possession	262	143
3948490	2nd Half	Times Took Lead	2	3
3948490	2nd Half	Largest Lead	11	4
3948490	2nd Half	Time of Largest Lead	1st-10:37	2nd-00:03
3948490	2nd Half	Bench Pts	5	6
3948490	2nd Half	Times Tied Score	2	4
3948490	2nd Half	2nd Chance Pts	7	0
3948490	2nd Half	Pts off TO	5	7
3948490	2nd Half	Fastbreak Pts	""	""
3948490	2nd Half	Pts in Paint	""	""
3948490	Game Stats	Time of Possession	1,154	1,236
3948490	Game Stats	Scoring Time of Possession	288	495
3948490	Game Stats	Times Took Lead	4	3
3948490	Game Stats	Largest Lead	4	11
3948490	Game Stats	Time of Largest Lead		
3948490	Game Stats	Bench Pts	14	22
3948490	Game Stats	Times Tied Score	5	4
3948490	Game Stats	2nd Chance Pts	2	12
3948490	Game Stats	Pts off TO	17	9
3948490	Game Stats	Fastbreak Pts		
3948490	Game Stats	Pts in Paint		
3948503	1st Half	Time of Possession	628	572
3948503	1st Half	Scoring Time of Possession	273	293
3948503	1st Half	Times Took Lead	3	4
3948503	1st Half	Largest Lead	0	0
3948503	1st Half	Time of Largest Lead	-	-
3948503	1st Half	Bench Pts	6	17
3948503	1st Half	Times Tied Score	0	2
3948503	1st Half	2nd Chance Pts	2	6
3948503	1st Half	Pts off TO	7	10
3948503	1st Half	Fastbreak Pts	2	4
3948503	1st Half	Pts in Paint	22	16
3948503	2nd Half	Time of Possession	558	642
3948503	2nd Half	Scoring Time of Possession	288	440
3948503	2nd Half	Times Took Lead	0	0
3948503	2nd Half	Largest Lead	0	0
3948503	2nd Half	Time of Largest Lead	-	-
3948503	2nd Half	Bench Pts	4	22
3948503	2nd Half	Times Tied Score	0	0
3948503	2nd Half	2nd Chance Pts	4	12
3948503	2nd Half	Pts off TO	2	4
3948503	2nd Half	Fastbreak Pts	2	4
3948503	2nd Half	Pts in Paint	24	28
3948503	Game Stats	Time of Possession	1,214	1,186
3948503	Game Stats	Scoring Time of Possession	733	561
3948503	Game Stats	Times Took Lead	4	3
3948503	Game Stats	Largest Lead	31	3
3948503	Game Stats	Time of Largest Lead		
3948503	Game Stats	Bench Pts	39	10
3948503	Game Stats	Times Tied Score	2	
3948503	Game Stats	2nd Chance Pts	18	6
3948503	Game Stats	Pts off TO	14	9
3948503	Game Stats	Fastbreak Pts	8	4
3948503	Game Stats	Pts in Paint	44	46
3948516	1st Half	Time of Possession	607	593
3948516	1st Half	Scoring Time of Possession	270	248
3948516	1st Half	Times Took Lead	2	1
3948516	1st Half	Largest Lead	0	0
3948516	1st Half	Time of Largest Lead	-	-
3948516	1st Half	Bench Pts	5	19
3948516	1st Half	Times Tied Score	6	0
3948516	1st Half	2nd Chance Pts	0	7
3948516	1st Half	Pts off TO	9	8
3948516	1st Half	Fastbreak Pts	4	3
3948516	1st Half	Pts in Paint	22	14
3948516	2nd Half	Time of Possession	679	521
3948516	2nd Half	Scoring Time of Possession	409	243
3948516	2nd Half	Times Took Lead	0	0
3948516	2nd Half	Largest Lead	0	0
3948516	2nd Half	Time of Largest Lead	-	-
3948516	2nd Half	Bench Pts	7	9
3948516	2nd Half	Times Tied Score	0	0
3948516	2nd Half	2nd Chance Pts	12	5
3948516	2nd Half	Pts off TO	3	4
3948516	2nd Half	Fastbreak Pts	0	0
3948516	2nd Half	Pts in Paint	28	8
3948516	Game Stats	Time of Possession	1,286	1,114
3948516	Game Stats	Scoring Time of Possession	679	491
3948516	Game Stats	Times Took Lead	2	1
3948516	Game Stats	Largest Lead	18	9
3948516	Game Stats	Time of Largest Lead		
3948516	Game Stats	Bench Pts	12	28
3948516	Game Stats	Times Tied Score	6	
3948516	Game Stats	2nd Chance Pts	12	12
3948516	Game Stats	Pts off TO	12	12
3948516	Game Stats	Fastbreak Pts	4	3
3948516	Game Stats	Pts in Paint	50	22
3948559	1st Half	Time of Possession	591	609
3948559	1st Half	Scoring Time of Possession	300	211
3948559	1st Half	Times Took Lead	1	1
3948559	1st Half	Largest Lead	0	0
3948559	1st Half	Time of Largest Lead	-	-
3948559	1st Half	Bench Pts	14	6
3948559	1st Half	Times Tied Score	2	0
3948559	1st Half	2nd Chance Pts	6	5
3948559	1st Half	Pts off TO	7	9
3948559	1st Half	Fastbreak Pts	2	0
3948559	1st Half	Pts in Paint	26	10
3948559	2nd Half	Time of Possession	589	611
3948559	2nd Half	Scoring Time of Possession	294	324
3948559	2nd Half	Times Took Lead	1	2
3948559	2nd Half	Largest Lead	0	0
3948559	2nd Half	Time of Largest Lead	-	-
3948559	2nd Half	Bench Pts	12	3
3948559	2nd Half	Times Tied Score	1	3
3948559	2nd Half	2nd Chance Pts	13	9
3948559	2nd Half	Pts off TO	0	1
3948559	2nd Half	Fastbreak Pts	0	0
3948559	2nd Half	Pts in Paint	22	12
3948559	Game Stats	Time of Possession	1,180	1,220
3948559	Game Stats	Scoring Time of Possession	594	535
3948559	Game Stats	Times Took Lead	2	3
3948559	Game Stats	Largest Lead	14	7
3948559	Game Stats	Time of Largest Lead		
3948559	Game Stats	Bench Pts	26	9
3948559	Game Stats	Times Tied Score	3	3
3948559	Game Stats	2nd Chance Pts	19	14
3948559	Game Stats	Pts off TO	7	10
3948559	Game Stats	Fastbreak Pts	2	
3948559	Game Stats	Pts in Paint	48	22
3948561	1st Half	Time of Possession	700	500
3948561	1st Half	Scoring Time of Possession	264	226
3948561	1st Half	Times Took Lead	2	2
3948561	1st Half	Largest Lead	0	0
3948561	1st Half	Time of Largest Lead	-	-
3948561	1st Half	Bench Pts	14	14
3948561	1st Half	Times Tied Score	0	7
3948561	1st Half	2nd Chance Pts	7	6
3948561	1st Half	Pts off TO	2	8
3948561	1st Half	Fastbreak Pts	0	0
3948561	1st Half	Pts in Paint	14	12
3948561	2nd Half	Time of Possession	590	610
3948561	2nd Half	Scoring Time of Possession	296	226
3948561	2nd Half	Times Took Lead	4	4
3948561	2nd Half	Largest Lead	0	0
3948561	2nd Half	Time of Largest Lead	-	-
3948561	2nd Half	Bench Pts	19	19
3948561	2nd Half	Times Tied Score	1	1
3948561	2nd Half	2nd Chance Pts	6	2
3948561	2nd Half	Pts off TO	16	8
3948561	2nd Half	Fastbreak Pts	2	2
3948561	2nd Half	Pts in Paint	24	20
3948561	Game Stats	Time of Possession	1,290	1,110
3948561	Game Stats	Scoring Time of Possession	560	452
3948561	Game Stats	Times Took Lead	6	6
3948561	Game Stats	Largest Lead	6	9
3948561	Game Stats	Time of Largest Lead		
3948561	Game Stats	Bench Pts	33	33
3948561	Game Stats	Times Tied Score	1	8
3948561	Game Stats	2nd Chance Pts	13	8
3948561	Game Stats	Pts off TO	18	16
3948561	Game Stats	Fastbreak Pts	2	2
3948561	Game Stats	Pts in Paint	38	32
3948570	1st Half	Time of Possession	524	676
3948570	1st Half	Scoring Time of Possession	263	370
3948570	1st Half	Times Took Lead	7	6
3948570	1st Half	Largest Lead	0	0
3948570	1st Half	Time of Largest Lead	-	-
3948570	1st Half	Bench Pts	22	1
3948570	1st Half	Times Tied Score	1	1
3948570	1st Half	2nd Chance Pts	7	3
3948570	1st Half	Pts off TO	10	10
3948570	1st Half	Fastbreak Pts	""	""
3948570	1st Half	Pts in Paint	""	""
3948570	2nd Half	Time of Possession	528	672
3948570	2nd Half	Scoring Time of Possession	266	328
3948570	2nd Half	Times Took Lead	0	0
3948570	2nd Half	Largest Lead	0	0
3948570	2nd Half	Time of Largest Lead	-	-
3948570	2nd Half	Bench Pts	0	3
3948570	2nd Half	Times Tied Score	0	1
3948570	2nd Half	2nd Chance Pts	5	14
3948570	2nd Half	Pts off TO	8	4
3948570	2nd Half	Fastbreak Pts	""	""
3948570	2nd Half	Pts in Paint	""	""
3948570	Game Stats	Time of Possession	1,052	1,348
3948570	Game Stats	Scoring Time of Possession	529	698
3948570	Game Stats	Times Took Lead	7	6
3948570	Game Stats	Largest Lead	12	10
3948570	Game Stats	Time of Largest Lead		
3948570	Game Stats	Bench Pts	22	4
3948570	Game Stats	Times Tied Score	1	2
3948570	Game Stats	2nd Chance Pts	12	17
3948570	Game Stats	Pts off TO	18	14
3948570	Game Stats	Fastbreak Pts		
3948570	Game Stats	Pts in Paint		
3948664	1st Half	Time of Possession	0	0
3948664	1st Half	Scoring Time of Possession	8,840	5,143
3948664	1st Half	Times Took Lead	2	2
3948664	1st Half	Largest Lead	3	4
3948664	1st Half	Time of Largest Lead	1st-17:31	1st-12:30
3948664	1st Half	Bench Pts	9	13
3948664	1st Half	Times Tied Score	2	3
3948664	1st Half	2nd Chance Pts	2	4
3948664	1st Half	Pts off TO	2	3
3948664	1st Half	Fastbreak Pts	4	0
3948664	1st Half	Pts in Paint	10	14
3948664	2nd Half	Time of Possession	0	0
3948664	2nd Half	Scoring Time of Possession	11,703	8,818
3948664	2nd Half	Times Took Lead	1	1
3948664	2nd Half	Largest Lead	5	6
3948664	2nd Half	Time of Largest Lead	2nd-17:06	2nd-13:17
3948664	2nd Half	Bench Pts	5	6
3948664	2nd Half	Times Tied Score	4	2
3948664	2nd Half	2nd Chance Pts	0	3
3948664	2nd Half	Pts off TO	12	9
3948664	2nd Half	Fastbreak Pts	0	0
3948664	2nd Half	Pts in Paint	14	10
3948664	Game Stats	Time of Possession		
3948664	Game Stats	Scoring Time of Possession		
3948664	Game Stats	Times Took Lead	3	3
3948664	Game Stats	Largest Lead	6	5
3948664	Game Stats	Time of Largest Lead		
3948664	Game Stats	Bench Pts	19	14
3948664	Game Stats	Times Tied Score	5	6
3948664	Game Stats	2nd Chance Pts	7	2
3948664	Game Stats	Pts off TO	12	14
3948664	Game Stats	Fastbreak Pts	4	
3948664	Game Stats	Pts in Paint	24	24
3948711	1st Half	Time of Possession	594	606
3948711	1st Half	Scoring Time of Possession	0	0
3948711	1st Half	Times Took Lead	2	2
3948711	1st Half	Largest Lead	2	12
3948711	1st Half	Time of Largest Lead	1st-14:03	1st-07:18
3948711	1st Half	Bench Pts	5	11
3948711	1st Half	Times Tied Score	0	3
3948711	1st Half	2nd Chance Pts	0	6
3948711	1st Half	Pts off TO	13	11
3948711	1st Half	Fastbreak Pts	6	6
3948711	1st Half	Pts in Paint	12	28
3948711	2nd Half	Time of Possession	678	508
3948711	2nd Half	Scoring Time of Possession	0	0
3948711	2nd Half	Times Took Lead	0	0
3948711	2nd Half	Largest Lead	0	17
3948711	2nd Half	Time of Largest Lead	-	2nd-00:57
3948711	2nd Half	Bench Pts	13	5
3948711	2nd Half	Times Tied Score	0	0
3948711	2nd Half	2nd Chance Pts	2	6
3948711	2nd Half	Pts off TO	6	8
3948711	2nd Half	Fastbreak Pts	6	4
3948711	2nd Half	Pts in Paint	16	12
3948711	Game Stats	Time of Possession	1,272	1,114
3948711	Game Stats	Scoring Time of Possession		
3948711	Game Stats	Times Took Lead	2	2
3948711	Game Stats	Largest Lead	2	17
3948711	Game Stats	Time of Largest Lead		
